timestamp,original_power,smoothed,constrained_smooth_24hrs
2017-01-01T20:15:00+00:00,12.761316,98.53092135,12.38942179
2017-01-01T20:30:00+00:00,12.774189,98.53092135,12.38942179
2017-01-01T20:45:00+00:00,12.81658,98.53092135,12.38942179
2017-01-01T21:00:00+00:00,12.766733,98.53092135,12.38942179
2017-01-01T21:15:00+00:00,12.774793,98.53092135,12.38942179
2017-01-01T21:30:00+00:00,12.723351,98.53092135,12.38942179
2017-01-01T21:45:00+00:00,12.667752,98.53092135,12.38942179
2017-01-01T22:00:00+00:00,12.525712,98.53092135,12.38942179
2017-01-01T22:15:00+00:00,12.490366,98.53092135,12.38942179
2017-01-01T22:30:00+00:00,12.477605,98.53092135,12.38942179
2017-01-01T22:45:00+00:00,12.406104,98.53092135,12.38942179
2017-01-01T23:00:00+00:00,12.313122,98.53092135,12.38942179
2017-01-01T23:15:00+00:00,12.212882,98.53092135,12.38942179
2017-01-01T23:30:00+00:00,12.182016,98.53092135,12.38942179
2017-01-01T23:45:00+00:00,12.06698,98.53092135,12.38942179
2017-01-02T00:00:00+00:00,12.111206,98.53092135,12.38942179
2017-01-02T00:15:00+00:00,12.094063,98.53092135,12.38942179
2017-01-02T00:30:00+00:00,12.04829,98.53092135,12.38942179
2017-01-02T00:45:00+00:00,12.000329,98.53092135,12.38942179
2017-01-02T01:00:00+00:00,11.983724,98.53092135,12.38942179
2017-01-02T01:15:00+00:00,11.93292,98.53092135,12.38942179
2017-01-02T01:30:00+00:00,11.892487,98.53092135,12.24584088
2017-01-02T01:45:00+00:00,,,
2017-01-02T02:00:00+00:00,11.912165,98.53092135,11.912165
2017-01-02T02:15:00+00:00,11.952337,98.53092135,11.952337
2017-01-02T02:30:00+00:00,11.893076,98.53092135,11.893076
2017-01-02T02:45:00+00:00,11.82431,98.53092135,11.82431
2017-01-02T03:00:00+00:00,11.820923,98.53092135,11.820923
2017-01-02T03:15:00+00:00,11.862033,98.53092135,11.862033
2017-01-02T03:30:00+00:00,11.890956,98.53092135,11.890956
2017-01-02T03:45:00+00:00,11.909746,98.53092135,11.909746
2017-01-02T04:00:00+00:00,11.995968,98.53092135,11.995968
2017-01-02T04:15:00+00:00,12.038739,98.53092135,12.038739
2017-01-02T04:30:00+00:00,12.116552,98.53092135,12.116552
2017-01-02T04:45:00+00:00,12.072228,98.53092135,12.072228
2017-01-02T05:00:00+00:00,12.143689,98.53092135,12.143689
2017-01-02T05:15:00+00:00,12.086906,98.53092135,12.086906
2017-01-02T05:30:00+00:00,11.979943,98.53092135,11.979943
2017-01-02T05:45:00+00:00,11.988779,98.53092135,12.38942179
2017-01-02T06:00:00+00:00,12.164182,98.53092135,12.38942179
2017-01-02T06:15:00+00:00,12.220683,98.53092135,12.45699402
2017-01-02T06:30:00+00:00,12.301901,98.53092135,12.69859366
2017-01-02T06:45:00+00:00,12.312131,98.53092135,12.96134308
2017-01-02T07:00:00+00:00,12.292408,98.53092135,13.21764582
2017-01-02T07:15:00+00:00,12.286327,98.53092135,13.47698174
2017-01-02T07:30:00+00:00,12.310498,98.53092135,13.7520639
2017-01-02T07:45:00+00:00,12.343942,98.53092135,14.09241547
2017-01-02T08:00:00+00:00,12.318384,98.53092135,14.09241547
2017-01-02T08:15:00+00:00,12.296477,98.53092135,14.46490654
2017-01-02T08:30:00+00:00,12.284794,98.53092135,14.85346426
2017-01-02T08:45:00+00:00,12.287397,98.53092135,15.62585586
2017-01-02T09:00:00+00:00,12.307281,98.53092135,16.35006683
2017-01-02T09:15:00+00:00,12.373563,98.53092135,17.34653226
2017-01-02T09:30:00+00:00,12.334542,98.53092135,18.27999704
2017-01-02T09:45:00+00:00,12.338963,98.53092135,19.14961798
2017-01-02T10:00:00+00:00,12.352601,98.53092135,20.18018132
2017-01-02T10:15:00+00:00,12.380941,98.53092135,21.8166388
2017-01-02T10:30:00+00:00,12.377158,98.53092135,23.51888921
2017-01-02T10:45:00+00:00,12.378978,98.53092135,25.68333862
2017-01-02T11:00:00+00:00,12.353944,98.53092135,26.23496473
2017-01-02T11:15:00+00:00,12.339278,98.53092135,26.68136479
2017-01-02T11:30:00+00:00,12.350042,98.53092135,27.82976451
2017-01-02T11:45:00+00:00,12.34367,98.53092135,30.33375123
2017-01-02T12:00:00+00:00,12.354817,98.53092135,32.41471606
2017-01-02T12:15:00+00:00,12.396343,98.53092135,35.04073842
2017-01-02T12:30:00+00:00,12.401425,98.53092135,37.96075329
2017-01-02T12:45:00+00:00,12.438513,98.53092135,40.26006066
2017-01-02T13:00:00+00:00,12.412634,98.53092135,41.75290022
2017-01-02T13:15:00+00:00,12.420895,98.53092135,42.43887676
2017-01-02T13:30:00+00:00,12.435469,98.53092135,43.34527181
2017-01-02T13:45:00+00:00,12.438666,98.53092135,45.56231373
2017-01-02T14:00:00+00:00,12.393778,98.53092135,47.88243875
2017-01-02T14:15:00+00:00,12.419271,98.53092135,49.86393597
2017-01-02T14:30:00+00:00,12.412384,98.53092135,52.10871079
2017-01-02T14:45:00+00:00,12.394724,98.53092135,52.59636073
2017-01-02T15:00:00+00:00,12.406997,98.53092135,52.9596687
2017-01-02T15:15:00+00:00,12.444292,98.53092135,53.52048404
2017-01-02T15:30:00+00:00,12.441152,98.53092135,54.06254058
2017-01-02T15:45:00+00:00,12.484832,98.53092135,54.78228344
2017-01-02T16:00:00+00:00,12.537412,98.53092135,55.95813653
2017-01-02T16:15:00+00:00,12.494523,98.53092135,58.57021243
2017-01-02T16:30:00+00:00,12.475031,98.53092135,60.27475068
2017-01-02T16:45:00+00:00,12.459462,98.53092135,61.24185268
2017-01-02T17:00:00+00:00,12.476023,98.53092135,63.13914419
2017-01-02T17:15:00+00:00,12.307091,98.53092135,65.84467482
2017-01-02T17:30:00+00:00,12.288146,98.53092135,68.02279073
2017-01-02T17:45:00+00:00,12.297288,98.53092135,69.29761451
2017-01-02T18:00:00+00:00,12.357299,98.53092135,71.29514904
2017-01-02T18:15:00+00:00,12.358173,98.53092135,73.33338846
2017-01-02T18:30:00+00:00,12.430692,98.53092135,75.59958425
